propid,zip,appraisal_2017,appraisal_2016,appraisal_2015,appraisal_2014,appraisal_2013
1.66302E+13,78731,516016,468447,454745,455952,384769
3.55944E+12,78731,812230,826373,696298,635905,350131
4.8477E+11,78731,869800,798637,676052,619165,536678
9.97131E+11,78731,459895,430265,412599,395152,309702
5.07568E+12,78731,869746,849888,690000,667526,702781
1.67027E+13,78731,577232,551728,540485,522089,411918
1.67027E+13,78731,590477,629497,502631,546554,473270
3.45136E+12,78731,756559,730318,634539,583088,353638
3.56011E+12,78731,462607,434491,385095,374737,322192
2.77434E+12,78731,1269689,1159535,776522,490664,496261
1.67027E+13,78731,530813,506546,454000,481978,380077
1.51164E+12,78731,528486,527631,496084,523848,418425
4.45562E+12,78731,485612,468151,422627,415474,354272
1.67027E+13,78731,572107,530977,496645,468264,372127
1.663E+13,78731,576001,534413,499480,470602,412724
1.66302E+13,78731,569077,558677,445000,442107,353106
1.663E+13,78731,478963,456808,426414,410425,360449
4.8477E+11,78731,596465,552865,446285,420383,354804
4.76792E+12,78731,562992,528169,507949,489347,448403
1.65105E+13,78731,682954,631401,585343,547271,476762
1.67027E+13,78731,735286,687421,609723,575419,537435
3.45136E+12,78731,173159,138210,121430,306992,198469
1.67027E+13,78731,821917,783482,705954,648690,429306
1.663E+13,78731,488100,490983,460523,450558,375444
3.55951E+12,78731,541300,502306,384025,392404,335953
1.663E+13,78731,459240,459561,413757,408913,342814
3.55847E+12,78731,603019,563487,490087,515040,515475
4.77912E+12,78731,857973,782950,642809,587132,653207
9.97131E+11,78731,984876,897412,729880,467562,405307
1.67027E+13,78731,549447,510982,480155,454669,355484
3.45105E+12,78731,477000,473880,448736,440809,392365
1.66337E+13,78731,478971,448798,430562,413784,335594
1.65105E+13,78731,522580,489894,470442,348210,419886
1.67027E+13,78731,541140,503653,498461,475644,402832
9.97131E+11,78731,765774,706005,608025,562578,487970
1.65105E+13,78731,492843,460777,440085,421047,380196
1.46822E+13,78731,358183,378121,347392,350396,324493
4.46388E+12,78731,641782,592193,550438,512025,490918
1.65105E+13,78731,463943,450064,395000,420257,402578
5.15735E+12,78731,367412,400627,380717,362397,328929
3.45132E+12,78731,720000,849802,688901,619631,737369
3.54679E+12,78731,518738,504364,482592,432105,366090
2.77434E+12,78731,360584,369060,379662,404426,338252
1.67027E+13,78731,622267,567383,491018,445980,426007
1.67027E+13,78731,342000,303857,272214,246134,215096
1.66337E+13,78731,691304,636151,554171,400648,393061
1.66337E+13,78731,497274,464947,444124,424965,336764
4.8477E+11,78731,564900,576506,512367,426267,367111
4.76882E+12,78731,565750,553340,476796,436611,474880
1.65105E+13,78731,511111,477157,454376,433417,345830
3.55525E+12,78731,761986,699639,591439,372636,291106
1.67027E+13,78731,653717,586818,564065,475000,430817
3.43225E+12,78731,526584,490810,442179,442869,357577
1.65105E+13,78731,593978,552892,523341,496155,396264
1.67027E+13,78731,464650,436162,419951,405036,324944
1.66337E+13,78731,535379,501187,479922,460359,366146
1.50656E+13,78731,586312,543510,487322,461877,404558
1.67027E+13,78731,383124,422415,378042,361281,328816
1.67027E+13,78731,474328,444701,427121,410947,321321
4.76886E+12,78731,424784,421920,410000,405500,310700
4.16349E+12,78731,553575,544371,504000,518723,461838
1.67027E+13,78731,561338,521475,478694,453465,353821
3.45174E+12,78731,427357,393865,373803,347874,271461
5.4569E+12,78731,595271,577301,505553,497445,360746
1.67027E+13,78731,665635,607481,498943,456631,530235
2.77434E+12,78731,574607,519187,429315,426730,328281
1.66302E+13,78731,575732,550357,475874,469726,395897
4.46671E+12,78731,448800,418801,400000,386060,374218
1.41619E+13,78731,491430,476348,419779,438247,347960
1.66337E+13,78731,379786,488322,470495,446705,383052
4.84771E+11,78731,582262,587457,536544,508436,436922
1.66337E+13,78731,539760,526408,506497,506535,396075
1.66337E+13,78731,556411,564586,432450,436496,412739
1.65293E+13,78731,534722,507762,480076,454605,389367
1.66337E+13,78731,500674,467948,446642,427041,364710
1.66302E+13,78731,547623,511991,488995,467839,427137
2.77434E+12,78731,445200,430018,398723,436399,367870
3.56013E+12,78731,557121,520371,496034,473642,351960
4.8477E+11,78731,493011,480477,458774,447237,414280
1.66302E+13,78731,531729,539311,496086,475033,411583
1.67027E+13,78731,460680,474844,448465,437975,405984
4.77245E+12,78731,436700,443530,414085,380396,339774
1.65105E+13,78731,550726,524509,487282,481967,470443
1.40391E+13,78731,587445,590379,546366,487500,418339
3.45434E+12,78731,438500,508849,478393,441599,375932
1.46919E+13,78731,501863,447706,434613,365838,337068
1.67027E+13,78731,501347,471159,454707,439572,307100
1.65105E+13,78731,509826,476023,453424,426123,330422
3.45433E+12,78731,472900,482887,476636,451769,394317
5.09466E+12,78731,475000,476050,440000,437240,403131
4.84771E+11,78731,788841,731133,625728,576850,656848
4.46668E+12,78731,478742,448596,430393,413645,361362
1.65105E+13,78731,493594,461700,441394,422714,357528
2.77434E+12,78731,548733,510352,479632,454238,394361
5.09464E+12,78731,476900,461518,432450,454956,358339
1.65293E+13,78731,464624,440037,420563,411422,323872
1.66302E+13,78731,432571,444283,409987,409312,313164
2.77819E+12,78731,528753,492723,467446,444192,382182
1.67027E+13,78731,554102,517707,510504,485572,412054
5.45689E+12,78731,500000,499554,443032,424064,362292
1.67027E+13,78731,455915,424720,386060,411666,347156
4.77334E+12,78731,513178,478980,455908,434680,393375
1.66337E+13,78731,471943,442597,425353,404524,351069
4.77157E+12,78731,555516,393916,429070,412554,298048
4.8413E+11,78731,743893,647141,453097,436667,361715
4.17337E+12,78731,424800,412836,392661,382785,369824
4.84771E+11,78731,811172,725355,688450,633143,710604
1.66337E+13,78731,527963,494644,474429,455831,363283
1.67027E+13,78731,577827,460195,511375,486290,319500
4.45553E+12,78731,504121,461171,425750,413558,353215
3.5501E+12,78731,517455,482755,459079,437294,374020
1.66337E+13,78731,419100,417165,362569,335000,318687
1.66337E+13,78731,430800,420365,383726,403363,342165
1.66337E+13,78731,736547,679590,597533,555099,495214
9.97131E+11,78731,451000,444918,416000,374706,366786
4.77333E+12,78731,499463,466879,445746,426302,392578
1.66337E+13,78731,519382,557944,511000,484681,418466
1.66337E+13,78731,524118,491251,471580,447816,330641
3.56013E+12,78731,561534,523984,479329,453989,392208
1.66302E+13,78731,521717,486515,462232,439894,402510
4.4921E+12,78731,548917,509207,467000,449191,392413
3.41204E+12,78731,851238,727500,426963,448755,373367
4.77031E+12,78731,1290453,1363655,1248123,1060986,432000
1.66337E+13,78731,450000,465851,440815,360925,366517
4.16084E+12,78731,522245,528020,516983,490914,398435
5.05003E+12,78731,569252,549272,476002,481278,418850
1.66302E+13,78731,789936,537565,417045,402640,338208
9.97132E+11,78731,626152,559321,532467,500676,397369
2.99871E+12,78731,895847,857981,719891,659365,729945
4.8477E+11,78731,397627,389353,371573,388397,289644
1.67209E+13,78731,841671,841136,829735,853926,764322
1.65293E+13,78731,543608,508448,486021,465388,367161
1.67209E+13,78731,992701,996391,919310,973891,902153
1.65293E+13,78731,510475,476595,453903,433027,387091
1.65293E+13,78731,484242,450832,420060,399244,350122
1.65293E+13,78731,485094,464746,490732,470000,409725
4.78595E+12,78731,552031,515880,490063,468720,395834
1.65293E+13,78731,436200,462511,512058,478775,450168
5.08191E+12,78731,581871,626122,503414,452466,483332
1.65474E+13,78731,3323093,3323093,2619625,3346369,299039
3.3831E+12,78731,935600,887923,799695,795316,745061
1.66014E+13,78731,521478,486304,462056,432765,342975
1.66302E+13,78731,515866,481353,441512,387399,349977
8.44984E+11,78731,612487,585000,558023,526505,403977
3.44534E+12,78731,743100,693959,612054,607948,614588
1.67209E+13,78731,1808275,1871860,1699200,1429702,1308605
4.7859E+12,78731,489200,491218,506252,476185,377868
3.44589E+12,78731,783508,828389,698114,641012,704459
1.66302E+13,78731,720603,661741,586017,541357,455916
1.65293E+13,78731,785332,721734,625576,491632,497014
1.65293E+13,78731,571183,540774,485250,505033,447751
4.16256E+12,78731,599596,477263,432091,415033,379738
4.16253E+12,78731,530909,497243,476613,457631,318000
1.67027E+13,78731,507424,476522,459211,443285,347074
4.45482E+12,78731,479000,491028,505045,481072,383415
4.18849E+12,78731,660000,653230,584844,583637,550752
1.67027E+13,78731,655638,644129,544249,540318,541211
2.77434E+12,78731,1584404,1853197,1736927,1801342,1350000
1.44177E+13,78731,597122,553048,503026,473525,343572
1.66014E+13,78731,513949,479661,456480,435152,376012
1.66014E+13,78731,553107,555486,514533,455451,344232
2.77434E+12,78731,566658,526169,463956,441315,407173
1.66302E+13,78731,516019,481488,455825,434612,369137
1.66302E+13,78731,523551,490751,473648,409212,365385
2.77434E+12,78731,787088,723284,613111,570164,527309
3.40759E+12,78731,636282,601688,544843,496766,502538
1.67209E+13,78731,1341207,1266862,1258110,1130155,1157325
1.67209E+13,78731,1397768,1443805,1336229,1067852,987422
1.67209E+13,78731,1017620,1023632,964676,1001132,790748
1.67209E+13,78731,1069393,843352,553003,616019,650268
3.56215E+12,78731,1765392,1843818,1741344,1888499,1558826
3.56283E+12,78731,2451523,2803800,2488000,2336740,1782870
1.04688E+12,78731,1423333,1486766,1422210,1433486,1292522
1.39927E+12,78731,1410480,1377475,1279032,1416248,1258686
1.65474E+13,78731,1469676,1495975,1451911,1400678,1113162
2.77434E+12,78731,1325101,1281274,1240744,1205878,1137404
1.66014E+13,78731,2023293,1972789,1752170,2471708,1025345
1.67209E+13,78731,2045949,2068324,1993628,2347150,1844290
1.67209E+13,78731,981498,1142677,1075734,791936,784175
1.43282E+13,78731,1442458,1427260,1445631,1251221,1453942
3.40766E+12,78731,543260,505262,474846,449705,331159
4.8477E+11,78731,859000,800301,682170,665196,725072
4.16084E+12,78731,720995,700206,580000,558940,555000
1.65056E+13,78731,702439,706629,666297,661629,626329
3.55896E+12,78731,834200,725094,638073,637865,649700
1.04688E+12,78731,2556981,2573167,2365643,2500297,3629328
1.67209E+13,78731,721386,672963,603260,586363,580211
1.65056E+13,78731,809299,813375,760144,903375,785036
1.67209E+13,78731,772777,777479,733938,687479,662324
1.67209E+13,78731,846696,798428,750000,776927,673918
3.40453E+12,78731,1468063,1554930,1548262,1574800,1344714
1.67209E+13,78731,1228508,1238011,1161802,1160000,1154705
1.67209E+13,78731,1065763,1070929,999014,1048429,1178384
1.67209E+13,78731,748250,752458,707182,662458,685723
2.77434E+12,78731,756933,720000,640000,697500,720000
1.67209E+13,78731,890000,877813,745144,759583,715903
1.67209E+13,78731,797904,803386,742967,726886,638344
3.42278E+12,78731,1320199,1162728,1172537,905000,1000000
1.66014E+13,78731,1731160,1762603,1584227,1386327,1274992
4.45156E+12,78731,864396,870950,833887,762886,735200
1.67209E+13,78731,1680569,540000,686922,655649,623129
1.66014E+13,78731,943000,956373,963314,860951,861465
1.66302E+13,78731,1036500,1050000,1576192,1473475,1245000
5.06376E+12,78731,663905,766843,754714,672611,552190
1.48082E+13,78731,824912,829758,781722,694758,652776
1.67209E+13,78731,1016526,1046811,1016683,747463,1153292
5.06382E+12,78731,2126053,2229380,1999216,2000000,1764022
1.67209E+13,78731,708000,680692,671021,690650,621913
1.67209E+13,78731,942030,946516,882215,924016,832582
4.76934E+12,78731,1210423,1351808,1485616,1454511,1283000
1.42171E+13,78731,765000,818928,855964,895081,775000
1.66014E+13,78731,1423148,1459622,1317706,975891,1155176
4.16268E+12,78731,1235256,1286405,1206145,1202173,1132294
4.45984E+12,78731,1022859,1029106,1022236,703000,705000
1.43158E+13,78731,945663,986492,946000,844500,808633
3.56285E+12,78731,3344000,3722545,3622545,5213941,3146849
1.67209E+13,78731,1078554,1086706,1040240,1109206,909734
1.67209E+13,78731,784991,789171,711033,699171,670100
2.27155E+13,78731,752000,872314,810989,894814,731869
4.76932E+12,78731,930843,937829,897283,802829,746378
1.66014E+13,78731,2713821,1936136,1593035,1130016,1125000
5.06918E+12,78731,817685,827058,794399,756833,857296
3.57036E+12,78731,1275761,950264,894342,972764,768932
4.45992E+12,78731,1106362,1160970,1099518,1072341,1039577
1.67209E+13,78731,1234078,1192881,1197870,1110070,1150000
3.44173E+12,78731,1224025,1490842,1471761,1397175,1154050
1.67209E+13,78731,919000,988250,926000,852000,856678
1.67209E+13,78731,1210109,1216373,1138300,1143480,929795
1.67209E+13,78731,975228,981930,933885,833430,834440
1.67209E+13,78731,954543,960922,911270,812487,807265
4.77283E+12,78731,950889,958208,940176,880709,886994
4.7747E+12,78731,839051,927172,877768,747172,716737
1.66014E+13,78731,952202,958438,908766,809938,810868
1.66014E+13,78731,1971657,1924369,1843538,1356305,1355620
3.57157E+12,78731,1615939,1688949,1488560,1280238,1212324
1.65056E+13,78731,2262769,2260642,1887963,2056463,1738732
3.56531E+12,78731,2297414,2164830,2164439,1627390,1595563
1.65056E+13,78731,1165470,1291618,1243723,983590,869037
1.65056E+13,78731,948549,953167,889327,930667,804191
1.67209E+13,78731,823000,891673,834116,812156,855280
1.67209E+13,78731,684205,800471,760395,749995,785551
3.57157E+12,78731,946003,951477,895639,973977,825498
1.67209E+13,78731,944601,808228,685141,733858,678818
3.40362E+12,78731,1321902,1281757,1264776,1218795,1296800
4.7774E+12,78731,681563,751655,681502,656563,731213
3.57154E+12,78731,1443194,1494990,1315673,1080604,785435
3.56349E+12,78731,1166872,1210888,1103577,836945,1000281
3.57217E+12,78731,723000,785876,749336,669252,736458
1.67209E+13,78731,905828,911400,860903,866400,734476
1.67209E+13,78731,515880,516884,468597,383684,391130
2.737E+12,78731,1385826,1433968,1262365,1045642,1150429
1.67209E+13,78731,850000,843210,810000,831256,705823
4.45158E+12,78731,1137890,882843,834747,744346,729474
1.67209E+13,78731,805350,739616,662023,662564,736154
2.77434E+12,78731,1004234,1030937,931223,719698,806958
3.40303E+12,78731,696939,738648,759111,663559,728509
5.09226E+12,78731,990089,981467,1008328,944251,974694
4.16755E+12,78731,1199014,1115551,1123879,915540,860742
1.67209E+13,78731,765590,779869,705761,671866,624425
4.76845E+12,78731,686196,629764,665917,616159,526945
2.77434E+12,78731,1610612,1756189,1611966,1471739,1821670
1.67209E+13,78731,1072847,1080885,1034015,1103385,1015000
5.0692E+12,78731,1389909,1397533,1311719,1431283,1017733
1.65056E+13,78731,815267,816644,767646,777000,639434
77161348453,78731,452711,374433,362205,339992,327289
3.45066E+12,78731,1396963,1361176,1347436,1253000,1227166
1.67209E+13,78731,1287197,1099933,1030027,975104,873300
82670648453,78731,370414,353304,342937,331823,305045
1.51076E+13,78731,1040372,1046773,996000,1004314,822297
1.50998E+13,78731,966824,972829,918299,882903,788773
1.65056E+13,78731,814844,819488,770739,684488,735664
1.67209E+13,78731,790852,795010,744565,590007,564078
3.40358E+12,78731,1142912,1357439,1225608,980000,885285
1.65293E+13,78731,922977,968454,937752,730748,772407
1.67209E+13,78731,898707,905045,862226,706398,665819
3.41641E+12,78731,2643332,2755922,2350000,3176165,1954457
1.66014E+13,78731,2901690,3133076,2857726,2920821,2128721
1.67209E+13,78731,1071449,1077639,1014308,1010139,845037
82671648453,78731,404122,338225,324344,314530,256921
3.56921E+12,78731,997782,1003166,940762,834416,780414
1.65293E+13,78731,1064585,1070183,1002275,1013933,811765
82670748453,78731,487613,448602,375896,306192,263581
4.77283E+12,78731,1243882,1258949,1148665,943785,884722
82672048453,78731,461728,397146,386268,350627,336203
1.53068E+13,78731,1447931,1446740,1326795,1082595,498826
1.66014E+13,78731,896600,953487,874969,746198,715000
1.67209E+13,78731,995045,1001511,949140,854533,848650
1.67209E+13,78731,1117372,1122946,944275,1048696,872268
82671948453,78731,389148,336649,368696,358997,305447
1.66801E+13,78731,318608,300475,286700,279518,232450
82671848453,78731,333784,313750,333796,345626,289422
4.45731E+12,78731,1198118,1204596,1129766,1002096,941562
1.65293E+13,78731,1295339,1263864,1262411,1012952,1042465
1.65293E+13,78731,1555750,1586546,1630170,1516613,1872903
82671548453,78731,306296,305440,278326,273700,233889
2.77434E+12,78731,1793000,1800000,1692285,1902641,1300000
1.66014E+13,78731,1943000,1930649,1912171,1687934,1494931
3.4478E+12,78731,909175,902477,843205,828431,713196
3.45176E+12,78731,977990,983202,921443,968275,802556
5.06658E+12,78731,1195568,1228725,1110621,897388,896753
4.774E+12,78731,313109,301914,288284,280992,238796
1.65293E+13,78731,1188119,1269515,1179454,845000,881314
1.67209E+13,78731,898865,833764,791806,860179,716791
3.41677E+12,78731,380612,363703,354007,342118,275000
3.38991E+12,78731,408771,375446,318504,309098,278301
82672148453,78731,604680,444019,429478,433928,370073
82672248453,78731,671467,642512,500000,494524,434025
82671748453,78731,367500,350000,355722,343713,313002
1.67209E+13,78731,1127026,1158684,901903,904743,743815
1.66801E+13,78731,401000,389176,370000,367953,361737
3.54533E+12,78731,665000,617017,616918,620083,612416
3.58195E+12,78731,1819248,1790543,1673405,1499317,1415000
3.45102E+12,78731,1873265,1769667,1781306,1318481,1057948
3.58248E+12,78731,1876808,1919474,1738454,1851194,1556772
1.66801E+13,78731,622698,515010,498201,481054,463868
2.77434E+12,78731,857000,925910,904784,909500,750711
3.56984E+12,78731,848079,748360,673714,685759,689374
3.56424E+12,78731,352145,334674,323072,313346,276839
1.65293E+13,78731,999179,1005365,1003897,1000000,821679
1.66801E+13,78731,307568,289217,274716,268373,225678
4.77992E+12,78731,980286,976143,993710,984841,1066700
4.77984E+12,78731,6000000,6780691,6203007,6203007,4664225
2.99148E+12,78731,2093291,2383186,2256818,2379227,2030024
4.76571E+12,78731,376782,351715,318281,336262,291116
3.45217E+12,78731,831664,894807,847020,853489,754100
1.44661E+13,78731,1497358,1545193,1502893,1220000,819024
1.66801E+13,78731,484765,432704,419583,406165,417165
3.57155E+12,78731,1025537,934610,993612,1008095,1021856
1.46106E+13,78731,1080421,1184004,933533,760000,726792
1.66027E+13,78731,478444,454308,437953,425020,396704
1.65293E+13,78731,820492,794163,778082,691718,665904
1.57874E+12,78731,644229,529276,476026,461181,411968
3.56863E+12,78731,537448,439335,397228,392730,295167
1.08758E+12,78731,386000,443330,376686,378383,394749
4.15611E+12,78731,503063,421225,403804,372632,329034
4.17322E+12,78731,310837,293467,280485,273255,272670
3.45176E+12,78731,1008729,1132370,710000,861613,800000
1.66302E+13,78731,336906,319134,306562,297992,267490
1.43399E+13,78731,554369,509582,425527,411854,364676
2.58665E+12,78731,976315,960985,928708,1004903,918564
4.76574E+12,78731,382474,363793,320770,324578,269860
2.58665E+12,78731,902800,908312,857600,728312,728712
1.47579E+13,78731,320778,302689,289055,281708,240336
82671348453,78731,397634,374956,355000,325323,288043
1.44177E+13,78731,1070043,1075297,1003684,1052797,975494
1.66014E+13,78731,3610269,3635468,3400000,3960328,3744630
1.65282E+13,78731,743323,594824,706035,661683,730915
1.65282E+13,78731,1360996,1404690,1272888,1138809,1052562
4.16594E+12,78731,436643,401308,348469,336967,299502
1.65293E+13,78731,1249582,1323875,1208599,1036967,846225
1.47579E+13,78731,318462,283183,331759,284778,262859
1.66027E+13,78731,485514,408148,390127,378929,286309
1.66801E+13,78731,527616,439521,422930,409438,342856
3.39191E+12,78731,374407,351271,305115,296646,249795
1.08758E+12,78731,433000,357722,330736,329469,244511
4.16594E+12,78731,459165,436015,412143,372757,340427
4.15612E+12,78731,382747,359775,345361,337294,287483
3.39103E+12,78731,697219,646738,527083,509482,555619
1.08758E+12,78731,388055,355000,330000,296384,293132
1.66801E+13,78731,370493,360000,328542,326000,294284
1.42774E+13,78731,984172,969587,787035,737832,723913
1.65282E+13,78731,656888,660158,616605,615158,624785
1.66027E+13,78731,360075,336939,317143,308635,258167
1.66027E+13,78731,445822,424706,410204,397787,359061
3.54536E+12,78731,867760,872564,819375,692564,763904
1.67209E+13,78731,749281,714767,657255,628987,691045
1.42676E+13,78731,400300,390572,402524,390459,376116
2.58665E+12,78731,580691,361181,343033,335129,278619
4.15608E+12,78731,347688,339193,330000,332161,328062
1.53717E+13,78731,793533,731500,564473,413684,260657
4.15611E+12,78731,478162,414483,380769,371912,324329
1.65105E+13,78731,408683,341625,329106,350394,324200
1.08758E+12,78731,376029,359029,349032,296559,256615
1.46249E+13,78731,386611,363715,345731,337638,296466
1.52626E+13,78731,653051,691495,665700,665057,535000
1.65282E+13,78731,683599,687409,642009,624142,595538
2.7792E+12,78731,469128,419163,398237,388230,318350
3.56086E+12,78731,919971,862026,685184,658527,852706
1.66027E+13,78731,460137,438997,428405,381648,359069
4.77032E+12,78731,997109,1038185,949049,701994,722688
3.56529E+12,78731,1246299,1180284,994000,866686,823061
4.16559E+12,78731,861000,895248,836730,806148,628765
3.56762E+12,78731,753000,834434,790337,688252,746629
38643048453,78731,319462,301583,284048,255159,249536
3.44745E+12,78731,925993,912529,879725,738391,735318
2.77435E+12,78731,874443,814318,646252,618599,810500
1.67209E+13,78731,2027966,2020000,1927296,2474232,2470010
3.55891E+12,78731,448490,380558,361281,352101,282638
1.44683E+13,78731,334095,316268,303511,295153,263123
3.3919E+12,78731,654550,542587,448122,435622,415798
1.66302E+13,78731,1700000,2588889,2272593,2288997,1609097
3.41272E+12,78731,680900,755680,630000,661521,723570
1.53169E+13,78731,1445789,1547809,1409870,1049024,696292
4.77745E+12,78731,1091875,1034702,1049596,920000,984646
1.66302E+13,78731,1444455,1393871,1286999,1205398,913205
1.66302E+13,78731,1375224,1566968,1393754,1134780,978325
1.65056E+13,78731,1137816,1175606,1065978,809328,820305
