propid,zip,appraisal_2017,appraisal_2016,appraisal_2015,appraisal_2014,appraisal_2013
1.66334E+13,78751,477000,427670,389736,353231,327464
4.77914E+12,78751,508094,493173,449991,373454,333361
1.67098E+13,78751,374484,346024,308222,277979,304059
1.66334E+13,78751,409526,387212,354482,304387,323735
1.66334E+13,78751,391410,397452,366400,312730,326977
2.65979E+12,78751,526197,499698,435857,373835,311406
1.66334E+13,78751,430830,423370,382826,324228,310101
2.77814E+12,78751,443604,445050,421804,351513,299716
3.5825E+12,78751,793786,671416,187500,231245,252048
3.58312E+12,78751,406493,382063,348491,300194,318831
3.5831E+12,78751,475000,416629,388725,328358,326256
1.67098E+13,78751,476773,470561,441875,371187,319621
1.53632E+13,78751,468491,445916,416798,379594,323722
1.66334E+13,78751,340803,319793,296006,267519,286537
3.58251E+12,78751,418526,408924,357138,309329,300633
4.17182E+12,78751,346576,330533,318106,285308,289538
3.5831E+12,78751,377700,372643,338024,294420,290524
1.67098E+13,78751,411067,389828,360607,308675,302959
1.67098E+13,78751,410752,358507,332830,294856,328766
3.59021E+12,78751,417281,375512,379562,334120,352646
1.50093E+13,78751,611564,699334,649114,516254,469544
3.58311E+12,78751,405313,374908,348703,333343,309085
1.66334E+13,78751,336509,276054,245000,241360,336770
1.66334E+13,78751,433560,397218,359230,313336,314850
1.66334E+13,78751,375961,295000,292483,260988,242200
4.77736E+12,78751,680554,608114,543623,557888,412898
1.66334E+13,78751,355834,411324,372567,324547,147498
1.67103E+13,78751,348506,368590,319449,367453,322607
2.24642E+13,78751,865099,817896,697712,649718,549125
3.57157E+12,78751,764259,694313,592013,568675,539642
1.53524E+13,78751,527110,468377,434599,391740,359504
3.44785E+12,78751,654806,591432,609835,584600,460661
2.86329E+11,78751,501917,483829,450000,473124,455941
3.57157E+12,78751,647977,497452,510000,501896,433213
1.67103E+13,78751,567422,512475,477530,441291,331569
1.66334E+13,78751,612126,577000,536517,513807,417398
1.67103E+13,78751,840000,795540,667521,569079,583313
1.66334E+13,78751,617510,583137,565000,585715,432541
4.77739E+12,78751,545690,487978,450761,404046,380447
1.66334E+13,78751,552902,535809,479243,410470,289100
1.66334E+13,78751,409137,467802,419225,368458,326721
3.44783E+12,78751,658037,583308,534631,499280,420021
1.66334E+13,78751,433534,513927,433816,430380,369977
3.44829E+12,78751,706863,635558,587869,546105,372232
1.67103E+13,78751,369846,442999,408475,360933,319312
1.67103E+13,78751,397391,467905,399681,361999,333409
4.19573E+12,78751,556239,479041,492000,425000,353096
1.44174E+13,78751,688843,651457,621025,565669,536100
1.67103E+13,78751,928628,837922,749727,397205,393142
3.44831E+12,78751,407988,484532,448059,381385,303769
1.66334E+13,78751,456122,524887,473358,413851,448737
2.172E+12,78751,593893,599622,572414,503814,430000
2.172E+12,78751,542192,484618,447266,401384,350892
1.88921E+11,78751,667806,609895,550793,475483,397746
1.42297E+13,78751,560000,573508,546375,464963,416994
3.5722E+12,78751,711987,638307,592391,550649,551483
1.66334E+13,78751,402944,408853,359287,326764,268739
1.67103E+13,78751,750998,685195,588025,511339,502257
1.66334E+13,78751,458585,529066,413490,409601,394464
4.1695E+12,78751,524234,477543,472719,419500,331653
1.67103E+13,78751,599844,539998,500494,441910,338911
1.67103E+13,78751,603338,543538,503840,444769,436645
4.46277E+12,78751,756002,703014,663904,569836,524935
1.67104E+13,78751,695052,679513,641232,590985,556740
1.66334E+13,78751,341981,367225,330240,308093,253528
1.88922E+11,78751,879122,808269,684771,591196,391164
2.04954E+13,78751,1046941,980866,768225,755406,554255
1.67104E+13,78751,612510,564787,535832,483510,456097
1.67104E+13,78751,828582,741619,680799,609614,519788
1.66334E+13,78751,465058,400000,366000,346000,217863
1.43151E+13,78751,384301,425649,369273,333491,209800
1.66334E+13,78751,808886,708154,663607,641500,560252
1.66334E+13,78751,863174,835508,763097,602683,493032
2.172E+12,78751,394483,460042,414564,371592,335653
1.42773E+13,78751,413076,510000,457873,399994,364583
1.66334E+13,78751,458554,464662,387434,338764,349396
1.46668E+12,78751,622000,600674,496442,479469,478703
1.46668E+12,78751,1069866,980844,897047,824476,625460
1.67103E+13,78751,388108,432109,393849,350694,231550
1.88922E+11,78751,653000,665020,602629,549463,453239
1.46984E+13,78751,883477,842466,721561,688296,644627
1.67103E+13,78751,401780,455314,404428,358100,310429
1.66334E+13,78751,596595,570996,585214,491698,349109
1.67103E+13,78751,613337,632718,542829,493700,407478
2.77816E+12,78751,393998,442107,388776,347143,307540
3.44778E+12,78751,602038,642326,559240,504893,399252
2.17255E+12,78751,558143,503585,487149,474698,363212
4.16948E+12,78751,670331,600466,551976,518777,389083
4.46389E+12,78751,507412,494512,522656,433604,341331
3.45102E+12,78751,450626,508166,449014,383572,321307
2.77816E+12,78751,605698,552146,507350,422645,340827
1.58523E+13,78751,647786,578810,533876,504997,402423
7.88462E+11,78751,569160,521173,465652,395486,331183
1.66334E+13,78751,1134954,1017565,886879,771720,691813
3.45138E+12,78751,523676,469917,388581,349204,295533
1.67103E+13,78751,773378,629427,611065,623405,556021
2.77816E+12,78751,384912,363926,329915,253960,269084
1.67103E+13,78751,362554,324184,263824,246552,238952
3.57218E+12,78751,492904,437272,388000,346771,328578
1.67103E+13,78751,386788,370708,248754,230378,273583
1.67103E+13,78751,924122,833393,728537,684210,653240
1.67103E+13,78751,565496,509285,538191,477000,480331
1.66334E+13,78751,492901,433808,388362,413897,334631
1.67103E+13,78751,882170,745000,720169,629906,596656
1.46431E+13,78751,736333,667486,590055,550255,399117
1.67103E+13,78751,381787,357655,322482,281987,281862
1.67103E+13,78751,583357,461116,460411,427000,346731
3.5825E+12,78751,523459,512028,484325,437630,362759
2.77816E+12,78751,950274,797753,705000,536738,595438
1.67103E+13,78751,882331,793249,692304,618374,659912
1.67103E+13,78751,403225,506280,462773,398000,360461
1.66334E+13,78751,399971,489018,452524,393254,341714
1.66334E+13,78751,431781,483574,421747,377723,366880
1.66334E+13,78751,44581,75665,88071,61649,35458
1.67103E+13,78751,675064,631886,557944,487142,449070
1.66334E+13,78751,554319,639027,543782,463147,428080
5.07568E+12,78751,992175,843367,766697,777167,659488
3.55227E+12,78751,394733,405142,375353,318997,298555
1.42297E+13,78751,809401,741297,661413,589929,540266
3.45106E+12,78751,707501,647502,576024,502226,455836
5.07629E+12,78751,455715,430762,423689,389500,393984
8.7584E+11,78751,339000,316376,279396,280063,274622
3.58254E+12,78751,939456,897638,807897,676971,642883
3.58199E+12,78751,552145,499535,465711,448721,436290
1.67104E+13,78751,817564,742234,652987,578986,376458
1.67103E+13,78751,470390,457663,435842,390787,377142
1.67103E+13,78751,419884,402695,385000,344805,313012
82689348453,78751,382127,340709,302401,267930,278328
1.66334E+13,78751,997813,907358,856970,764047,510323
1.66334E+13,78751,747406,691007,628219,597384,407393
2.77816E+12,78751,1440658,1329807,1117782,980889,1048730
4.7637E+12,78751,404335,378400,347066,299196,303392
2.172E+12,78751,394000,381031,350184,301379,301291
1.4282E+13,78751,390773,375681,343842,296939,289186
1.67103E+13,78751,474000,466708,422788,400904,336553
1.67103E+13,78751,447392,535116,468247,404491,350350
1.67103E+13,78751,469465,475078,444798,395565,332864
1.47711E+13,78751,394061,429565,388903,347232,302365
1.67104E+13,78751,736015,659940,612621,545536,439831
4.16667E+12,78751,973346,927158,860054,684538,743202
1.66334E+13,78751,647616,585888,499452,441117,393857
5.05794E+12,78751,376206,346462,309218,272702,275241
1.4282E+13,78751,646378,529786,481415,405000,452524
4.76279E+12,78751,370685,393289,361555,309339,298163
82689248453,78751,376431,331040,290942,259909,271088
4.46278E+12,78751,504302,472000,463000,475600,376481
4.46279E+12,78751,475000,510953,470785,419291,350650
1.67104E+13,78751,486398,431022,391451,345036,343639
3.44589E+12,78751,717192,690763,480704,418992,399870
1.66334E+13,78751,488345,432893,393398,371821,292440
1.67104E+13,78751,530736,524710,453887,400221,382893
5.24364E+11,78751,391810,357144,321878,281564,285726
1.54227E+13,78751,333902,295815,268529,299015,296422
2.77816E+12,78751,415334,397069,365958,312420,297619
1.67104E+13,78751,612053,566139,486480,515282,531362
3.37585E+12,78751,466802,424639,392823,347552,319852
1.67104E+13,78751,518000,500339,483000,436356,396350
3.44532E+12,78751,450000,564445,492910,408787,320086
3.42122E+12,78751,863724,825757,735663,558091,701470
1.45605E+13,78751,361052,333973,315103,334184,313334
5.30647E+12,78751,350583,328000,273685,258988,238752
1.45605E+13,78751,410917,389573,357231,306312,302158
5.24365E+11,78751,533188,525203,461349,379194,397358
1.67104E+13,78751,809888,778396,677897,539528,565344
4.77818E+12,78751,521502,635851,530906,507794,500281
4.17339E+12,78751,396895,443109,402766,339177,264327
2.98844E+12,78751,834554,798926,737023,598689,651230
3.54643E+12,78751,549232,506370,493184,489850,417116
1.46668E+12,78751,881075,650730,725640,733602,521866
1.64879E+13,78751,672156,577057,558778,457144,398209
3.37218E+12,78751,440091,441439,359643,332272,316708
3.54857E+12,78751,358273,340616,302289,267852,273383
1.67103E+13,78751,727998,671645,594291,516260,489292
1.01256E+12,78751,607901,569222,482120,427000,456665
8.7584E+11,78751,351594,388403,358916,307491,275158
1.67103E+13,78751,372076,351124,341241,329267,304333
3.54686E+12,78751,417891,403379,355492,306514,300291
1.67103E+13,78751,641342,568998,514887,472787,487416
1.5294E+13,78751,563508,468436,412090,405402,389741
2.77816E+12,78751,430956,504833,445558,386890,335000
1.66334E+13,78751,573000,543694,538220,452500,343309
1.66334E+13,78751,407223,489925,445442,386809,335344
3.38365E+12,78751,786130,777053,688457,526000,581932
1.67103E+13,78751,818045,749600,671330,571978,543232
3.55998E+12,78751,667687,682157,562526,479603,505141
1.45605E+13,78751,348000,374140,339270,293739,288668
1.88921E+11,78751,454000,456309,461932,415885,345861
2.77816E+12,78751,567000,548238,510000,468804,475530
4.19819E+12,78751,489947,438053,401399,360378,292893
1.66334E+13,78751,456668,421093,381109,338213,285715
1.67103E+13,78751,933733,860728,734459,620043,583954
1.47711E+13,78751,447429,532792,491862,419304,356054
2.77816E+12,78751,781254,701995,634170,632538,430131
1.67104E+13,78751,484518,573081,525925,450648,430710
1.88921E+11,78751,1182344,1067434,907946,897306,1100392
1.67103E+13,78751,1215252,1116671,919214,936561,940000
4.76177E+12,78751,344501,340845,288500,254236,238704
3.38238E+12,78751,609000,548000,466386,424576,437781
1.66334E+13,78751,646841,602636,549004,497100,443250
4.44661E+12,78751,393828,360568,368432,326902,248000
3.45174E+12,78751,1317772,1226333,1092546,987763,1038072
3.56818E+12,78751,807340,771165,684106,553874,552991
3.38178E+12,78751,406754,382507,351932,302602,320273
1.66334E+13,78751,363000,428576,389000,345875,316403
3.37981E+12,78751,563744,620029,596773,463247,401923
82689848453,78751,421318,415831,378173,326596,320813
4.46672E+12,78751,726793,738015,659638,540000,516561
1.47711E+13,78751,617596,560671,507466,441133,336333
4.16327E+12,78751,896108,862764,789839,621355,603694
1.66334E+13,78751,537431,476424,432992,447602,384233
5.05317E+12,78751,388863,352142,334480,290386,300461
8.75841E+11,78751,371333,322388,282947,254313,267234
4.75998E+12,78751,403154,369581,300114,308456,270369
2.77816E+12,78751,402996,376129,343080,297311,291820
8.7584E+11,78751,374408,358097,304937,270802,292333
2.77816E+12,78751,374253,377030,325868,285400,283254
1.66334E+13,78751,705198,630338,561182,605821,626517
1.64879E+13,78751,773694,742653,722789,588760,545644
82690148453,78751,482055,477802,384715,339275,363054
4.45521E+12,78751,827000,852217,759521,602288,577843
1.67104E+13,78751,999984,956673,844734,738814,708837
3.41799E+12,78751,447952,432480,407176,341273,328004
8.75215E+11,78751,496280,450930,412796,345207,313542
1.43252E+13,78751,471000,431147,390148,375942,384397
1.66334E+13,78751,1159400,1070845,924845,884147,903578
1.64879E+13,78751,572282,553736,494319,436368,343237
4.15213E+12,78751,376000,360638,307142,288881,311502
4.77459E+12,78751,417133,446777,379882,337420,272030
1.66334E+13,78751,637849,594826,546002,504310,534802
82689448453,78751,398271,373310,300000,277064,262258
1.64879E+13,78751,605495,681686,625878,628216,603074
2.41903E+13,78751,97500,97500,62500,40000,40000
1.4282E+13,78751,366513,314207,259862,238153,224858
1.4282E+13,78751,401930,374319,342227,295809,281530
1.66334E+13,78751,417023,399936,330030,287271,284793
4.78142E+12,78751,1280191,1182671,971626,830336,871109
8.7584E+11,78751,407598,383939,353630,303791,296319
1.67103E+13,78751,380110,367593,360542,282592,285093
1.64879E+13,78751,668502,645177,553211,469748,398032
1.66334E+13,78751,671059,597544,547644,474120,488299
1.66334E+13,78751,406647,366708,306578,288026,269100
1.64879E+13,78751,524300,509353,468462,402923,336956
2.86329E+11,78751,775000,749386,744000,649694,561388
1.66334E+13,78751,598068,591472,560000,516728,452717
1.66334E+13,78751,1150666,1035946,907959,813367,759054
1.67103E+13,78751,421250,407111,378285,321049,309419
3.37585E+12,78751,444427,422064,383667,353517,342741
2.06696E+13,78751,523642,358329,378262,321255,280000
1.64879E+13,78751,595676,577647,466400,440000,466592
82762948453,78751,1014062,937892,770136,656433,646052
2.93154E+12,78751,412000,380926,346785,312151,339798
1.67103E+13,78751,567821,488929,468501,368407,309206
8.75841E+11,78751,396542,378881,376404,326882,362898
4.77733E+12,78751,433002,508305,463362,399354,346165
1.66334E+13,78751,379682,353433,317479,278485,278431
5.37101E+12,78751,399670,363969,336553,291173,275884
2.77816E+12,78751,812808,744569,635134,544420,515697
1.66335E+13,78751,409327,438594,411302,384553,329386
1.66334E+13,78751,452512,419208,410455,366473,338087
4.77742E+12,78751,606243,535283,480109,477796,316378
2.15736E+11,78751,414114,395237,321638,253000,269586
1.66334E+13,78751,560492,610350,496430,454656,305288
3.56771E+12,78751,522304,509678,444134,390580,328920
1.66334E+13,78751,458934,440284,410264,349060,331800
1.66334E+13,78751,543206,509586,425362,391449,401671
2.77816E+12,78751,717735,653243,592579,588520,568370
1.58548E+13,78751,356535,365789,332130,326271,261456
1.67104E+13,78751,559813,538191,503060,443864,359191
1.67104E+13,78751,392363,337632,314613,362044,210000
1.66334E+13,78751,807378,776773,675547,557877,518677
1.67103E+13,78751,380450,337863,289774,266881,284002
4.17178E+12,78751,504889,448785,409949,355855,332751
2.97634E+12,78751,413446,299280,338195,292986,287676
1.66334E+13,78751,394095,442272,388970,347279,308035
1.66334E+13,78751,848000,876988,740626,363477,327846
4.76179E+12,78751,548222,449865,397954,356483,344343
1.66334E+13,78751,410368,388640,330956,307689,316097
1.50572E+13,78751,438064,516897,458677,396074,338278
1.67104E+13,78751,430438,377885,359530,346273,330453
1.58323E+13,78751,411792,449644,400308,360648,328169
1.66334E+13,78751,329000,287500,270000,260234,293200
5.24363E+11,78751,375704,345452,308021,271865,298863
3.49198E+12,78751,405616,380576,349644,301001,326528
1.45314E+13,78751,538492,452512,391590,356746,367612
1.67103E+13,78751,377673,341275,279382,265724,269288
2.77816E+12,78751,434081,405451,355981,323967,297960
4.75918E+12,78751,328600,267538,243000,230000,283423
1.48474E+13,78751,450625,405845,394396,361729,311495
1.48474E+13,78751,490700,480018,430928,370320,304901
1.67104E+13,78751,641000,638398,566403,531250,566137
1.50589E+13,78751,882352,810436,717733,621242,613251
1.48474E+13,78751,479521,424111,404963,370551,300518
3.46311E+12,78751,698000,722079,625061,529461,519505
1.67699E+13,78751,631000,551405,503083,187500,225000
1.67104E+13,78751,490989,602188,494026,457425,451342
3.45483E+12,78751,518644,461998,403164,370775,368285
4.15311E+12,78751,390837,360346,324739,287317,280822
1.67103E+13,78751,378726,362560,385197,325888,312374
1.51205E+13,78751,468478,435051,398046,358858,295876
1.67103E+13,78751,551991,544919,486748,475000,446184
1.53525E+13,78751,643353,643353,586981,502367,478763
1.66335E+13,78751,727120,701836,662965,529075,599732
1.66335E+13,78751,55213,111013,87000,256407,33151
1.66334E+13,78751,715932,729846,626282,556364,565183
1.67104E+13,78751,408042,466116,413953,365076,320389
1.4468E+13,78751,443952,468214,439143,369275,363369
4.44858E+12,78751,653000,643119,692658,337825,302015
4.15768E+12,78751,387000,446244,451432,391003,338322
2.94805E+12,78751,644719,750907,595524,622839,566564
5.06077E+12,78751,464000,485610,429739,409721,352868
8.7584E+11,78751,486994,393594,350448,301563,290793
5.08679E+12,78751,407328,383481,350142,301349,296015
2.77816E+12,78751,675494,576493,566138,446294,498734
1.4237E+13,78751,396382,780540,401252,361022,298614
3.45067E+12,78751,470411,440000,428926,482919,335819
1.66334E+13,78751,427276,417337,365779,312295,332597
4.77913E+12,78751,761459,759261,715268,603738,577890
1.30747E+12,78751,497489,388519,363058,306576,266915
3.58248E+12,78751,575554,564570,516823,455061,360181
2.77816E+12,78751,335379,319500,278239,251284,294751
82690348453,78751,398937,374419,335062,287849,247094
1.88922E+11,78751,603173,597189,505527,486397,382807
1.66335E+13,78751,472985,488191,450988,404218,335279
1.66334E+13,78751,399919,364381,331793,288760,320726
3.45107E+12,78751,641748,342662,455756,417585,345544
1.47712E+13,78751,391758,369877,325130,275000,289032
1.88922E+11,78751,499202,484045,428109,407819,408963
1.67104E+13,78751,838445,754714,659100,727258,821560
4.78398E+12,78751,806324,770225,683388,553372,459298
65827848453,78751,850992,785004,707287,587117,642061
5.08564E+12,78751,417500,486596,433362,402102,482180
4.17182E+12,78751,493367,546942,467276,424694,366834
1.88922E+11,78751,778093,703355,614571,549080,547601
1.66335E+13,78751,539578,468228,461236,422366,388748
3.54843E+12,78751,854374,729511,668524,631812,545000
3.5831E+12,78751,717389,657567,669856,439623,291101
1.42265E+13,78751,444143,436346,398748,375545,342552
4.46388E+12,78751,1147571,1048036,922266,917880,795497
1.88922E+11,78751,595216,535552,495946,438447,354226
4.45684E+12,78751,695120,667361,583290,483303,450499
1.67104E+13,78751,537163,569313,515677,435974,357430
82690448453,78751,527890,471923,421840,351538,332312
1.66334E+13,78751,516925,518655,478659,425286,410915
1.67104E+13,78751,455956,547450,506610,416761,352392
1.88923E+11,78751,529180,472119,434251,391475,388720
4.16591E+12,78751,387617,431277,378995,340296,305400
1.66334E+13,78751,469225,463418,453705,385125,343799
1.88923E+11,78751,676412,661788,606837,594235,601716
1.66334E+13,78751,676516,652590,553956,487146,443390
1.88923E+11,78751,816729,755469,693000,694033,595994
3.37401E+12,78751,519406,424055,375053,322116,248580
1.66334E+13,78751,763298,803248,708700,578590,506590
3.37055E+12,78751,640326,546364,502000,518359,411360
4.76365E+12,78751,395224,362938,328744,286371,286124
1.66334E+13,78751,662966,561892,536268,444170,467851
5.08293E+12,78751,851794,814234,745754,633028,595842
3.58251E+12,78751,802913,757317,697142,635607,582224
3.37481E+12,78751,386770,376163,369568,380000,298392
1.88923E+11,78751,771150,714929,618534,550822,512493
1.64879E+13,78751,434000,524743,490242,419601,354481
1.48191E+13,78751,366375,343724,299483,282280,286722
5.24364E+11,78751,453790,373301,333856,281512,216665
4.15218E+12,78751,421579,503291,450674,399609,392799
82689548453,78751,425030,413286,391302,357049,330458
1.88923E+11,78751,496549,458847,456787,404100,368317
1.66334E+13,78751,405329,404876,378441,321158,292140
1.64904E+13,78751,639446,618800,584645,525058,485719
1.66025E+13,78751,575000,575000,614784,522281,439988
2.98794E+12,78751,408143,466114,400000,367057,330212
1.64879E+13,78751,405930,408780,382000,351042,321060
1.66334E+13,78751,458124,510543,471184,361039,482055
4.77727E+12,78751,467000,508857,478885,428950,349395
1.47712E+13,78751,502848,408259,382451,323966,302913
1.66335E+13,78751,553748,539027,474808,407366,343546
1.66334E+13,78751,438810,380764,388771,356848,300781
5.07082E+12,78751,649276,628707,569614,476426,399726
1.66335E+13,78751,382559,458217,405057,358540,320579
4.76179E+12,78751,483746,386071,356872,306060,290616
1.66334E+13,78751,392407,424153,367498,332249,304218
5.09384E+12,78751,462838,408391,361721,329484,296239
5.09241E+12,78751,396986,414678,367207,324545,215772
1.66334E+13,78751,417798,467224,388490,388490,337948
1.66334E+13,78751,466177,411599,371223,343488,301986
3.37339E+12,78751,457000,409516,383941,356876,329236
1.66334E+13,78751,544940,602424,572911,476037,433881
1.64879E+13,78751,328964,361230,352000,337000,226000
1.66334E+13,78751,427497,417713,389991,329243,312852
1.66334E+13,78751,532767,475564,437834,394203,392971
1.66334E+13,78751,439000,416500,300069,248116,274040
1.64904E+13,78751,727558,711554,672534,600948,519114
3.55012E+12,78751,388606,351705,322929,284550,210000
3.56203E+12,78751,392088,420806,382536,342775,305695
1.66334E+13,78751,404444,378585,322229,291382,319041
1.64904E+13,78751,576300,517382,477360,424297,351848
4.76396E+12,78751,885006,792053,754005,602804,571059
3.54654E+12,78751,387998,391436,358767,308643,326708
1.66334E+13,78751,325001,243751,208000,200000,225782
1.66334E+13,78751,620000,616143,555915,462643,389654
4.75768E+12,78751,406226,381610,323239,301857,319654
4.78041E+12,78751,325001,313373,270000,240000,253435
1.67104E+13,78751,567028,548876,515299,435709,367033
1.53317E+13,78751,909008,865000,757924,697661,534553
4.15223E+12,78751,520817,521209,384435,417809,410062
1.67104E+13,78751,741580,710536,633948,519091,487103
4.20024E+12,78751,327468,276274,230000,223000,215267
4.44373E+12,78751,420077,405120,362980,310336,284194
1.64904E+13,78751,1345487,1252158,1125675,1072693,999878
1.67104E+13,78751,554614,498892,438732,396497,332625
3.461E+12,78751,463843,493711,449929,389951,355178
3.5501E+12,78751,955600,928986,837749,823042,731455
1.67104E+13,78751,836521,770969,681656,513006,485088
4.46584E+12,78751,555448,570641,560323,460000,394673
4.76326E+12,78751,394815,362023,325419,272687,213325
1.66335E+13,78751,711970,636843,588569,501125,446582
1.4237E+13,78751,409535,470820,418156,395957,337632
1.67103E+13,78751,437955,443823,437929,367731,335179
2.04954E+13,78751,525000,549280,425000,396019,322434
4.4691E+12,78751,425665,418285,408486,371859,319658
1.66334E+13,78751,535500,606335,557229,479748,475747
3.4543E+12,78751,714651,650280,589745,586100,476280
4.46397E+12,78751,698360,784797,762412,599688,505737
1.66335E+13,78751,808429,745868,667361,572739,597235
1.66335E+13,78751,47088,45232,47108,35866,19616
1.67104E+13,78751,795978,765703,685592,582687,609481
4.46669E+12,78751,600776,540893,501409,442607,426401
1.88921E+11,78751,898111,880000,766910,699151,689528
1.4468E+13,78751,366146,330261,294772,279990,194931
4.19818E+12,78751,575385,516503,429032,387502,331871
1.66335E+13,78751,670684,599071,657102,678851,494667
1.4468E+13,78751,397611,366990,335088,290812,285231
1.66334E+13,78751,584260,508184,471811,420072,355383
1.66334E+13,78751,384000,381876,345371,338416,335392
1.66334E+13,78751,432000,451487,410000,367245,328679
1.46668E+12,78751,537793,480393,427392,386253,318114
3.38396E+12,78751,563504,506873,506789,427636,366062
1.66334E+13,78751,449943,417443,439251,395420,447719
8.7584E+11,78751,376986,352791,322221,300989,292909
1.66334E+13,78751,587000,568034,507035,473793,394607
1.66334E+13,78751,352491,332027,305584,204302,265183
5.24364E+11,78751,470588,401539,381813,287766,227186
1.66335E+13,78751,424457,440439,431383,452056,311069
1.46577E+13,78751,515437,460931,440841,402272,389440
4.19878E+12,78751,496434,440663,401795,443264,306983
3.54641E+12,78751,446315,428804,408025,360276,323236
